_id,post_id,post_type,posted_at,likes,shares,comments,views,save_count
c039112e-4b0b-46b2-b75e-e397a6d963a4,3285,reel,2024-12-21T18:38:24.076877,459,152,86,3451,39
e7ff2059-61ac-4154-9977-7d70b8e2468a,2668,reel,2024-12-24T18:38:24.076877,299,38,42,1126,5
cd7be0f6-c2a3-472c-924b-ca9ffee60e45,2879,carousel,2025-01-07T18:38:24.076877,143,175,11,7679,33
a4d618a4-2876-492f-95af-6a2afa562533,247,reel,2024-12-13T18:38:24.076877,210,95,25,3279,49
9e30679f-a00c-44e6-9574-f3176d7abdc9,2026,reel,2024-12-15T18:38:24.076877,100,200,35,6194,15
48935a1b-ee03-418d-b5ed-544c15ceb36c,4020,carousel,2024-12-31T18:38:24.076877,572,142,21,5644,11
6fdfbe43-3ec2-428c-9293-945154d6d12b,4969,carousel,2025-01-05T18:38:24.076877,174,66,50,7389,12
eef32025-3d10-4dc1-9a16-e6c05aa35ab5,1069,carousel,2024-12-21T18:38:24.076877,107,152,16,8554,29
d33ade72-52df-4259-87ed-d567cecbfa30,507,static_image,2024-12-13T18:38:24.076877,567,39,87,3888,18
65f596d6-88c0-45ec-9a8b-80735055f50b,1179,reel,2025-01-01T18:38:24.076877,631,146,13,2873,14
c4077690-db6c-4ae0-8734-88fafa44a30c,3394,carousel,2024-12-27T18:38:24.076877,215,50,44,4062,19
33713abd-db4b-4332-960b-6f7d2b590646,4073,static_image,2024-12-22T18:38:24.076877,288,123,24,6130,19
271bcdc7-70a9-4e68-b548-36529fe4dc56,1354,carousel,2025-01-08T18:38:24.076877,524,98,56,7795,11
5529e8b0-9256-480a-9332-5d169b3967de,3401,reel,2024-12-24T18:38:24.076877,443,62,17,3824,7
14c9a243-1c19-4d25-8860-fae967bd9e58,1169,static_image,2025-01-04T18:38:24.076877,907,73,67,4066,25
096bea63-9fb0-4487-bd32-9eaed45dd893,4268,carousel,2024-12-26T18:38:24.076877,237,164,17,2785,20
3d75bf3c-16f5-429a-9d7d-712f2726a27a,2809,static_image,2024-12-22T18:38:24.076877,525,118,5,9068,25
21422c37-6688-4276-a553-5f8aea075b9d,897,reel,2024-12-23T18:38:24.076877,707,77,28,4405,21
7b5593e6-5057-4a61-908b-dc907276bbbd,382,carousel,2024-12-20T18:38:24.076877,997,99,28,1034,13
4c3d3af8-262d-48ec-a78b-03c377e37299,4376,carousel,2025-01-05T18:38:24.076877,603,63,20,7281,6
2f3ede4a-a2e9-4d49-b3dc-afd1250a0a65,3324,static_image,2024-12-23T18:38:24.076877,723,191,88,6288,14
d6c585af-9f2e-45f4-9fe6-e65cdea040f8,2707,reel,2024-12-11T18:38:24.076877,909,98,73,7152,44
b3681be6-0333-405b-b735-73460928f8ba,4679,carousel,2024-12-31T18:38:24.076877,449,40,8,4997,10
d91f0d37-d06d-4bad-b61b-d35e12308085,1208,carousel,2024-12-18T18:38:24.076877,62,197,72,8104,17
5fb744e9-f726-47e3-91ac-c1a3a4df3543,2616,static_image,2024-12-09T18:38:24.076877,758,27,25,5343,10
4ec14a3b-f1e9-4ed2-8b44-0b65b9693fab,3783,carousel,2024-12-12T18:38:24.076877,397,139,19,4969,24
34309758-c5a3-4032-8fcf-7269d8bef78e,1776,carousel,2025-01-05T18:38:24.076877,982,104,72,3128,12
03ee74a7-9b8b-4a79-9f72-3d1166a38563,1480,carousel,2024-12-14T18:38:24.076877,246,36,11,1465,15
c7c803d1-dfed-416c-8c49-e9a7dfb0fd98,1134,reel,2025-01-07T18:38:24.076877,627,14,23,5981,43
6f40df12-4241-4ece-abbe-3aca57edc016,2548,reel,2025-01-03T18:38:24.076877,741,11,44,2216,17
4b95c700-4cd1-4322-8c4e-56f38073a69b,4614,static_image,2025-01-03T18:38:24.076877,286,182,99,9222,8
fad419e7-cf63-4b70-842d-1dcb4d0c61e4,4797,reel,2024-12-27T18:38:24.076877,765,70,94,5173,26
80f64f2a-85c2-4f71-add3-9375b5a6133d,760,carousel,2024-12-25T18:38:24.076877,989,135,83,9062,12
acad2fae-fbb9-4e16-9a50-e3f737a5b65e,2150,reel,2024-12-29T18:38:24.076877,922,23,67,6458,45
06a0d25a-8203-4385-b0ab-dad7e465d843,2711,reel,2024-12-12T18:38:24.076877,878,197,93,4211,28
4a42bdbc-5ab1-49c0-a020-07fb4b548ca0,484,static_image,2024-12-26T18:38:24.076877,163,70,23,8839,29
b5714c50-7d15-4888-b5fe-201e425e0925,1293,reel,2024-12-09T18:38:24.076877,388,126,100,3975,5
1942e3c1-90c5-400e-b553-69bdc9f3eed2,2089,static_image,2024-12-19T18:38:24.076877,967,45,22,3170,34
632b4f74-9f7c-4d27-a298-3fb145f86438,4868,static_image,2025-01-02T18:38:24.076877,456,197,16,6966,48
22d0bdd3-1c75-4b04-ba67-e35a697ed3a4,2528,static_image,2025-01-02T18:38:24.076877,341,43,65,1750,41
17c52691-6431-4b6b-a5e0-6bd159b4292e,2741,carousel,2025-01-03T18:38:24.076877,430,18,82,4658,48
07a2d927-877c-44d8-8011-2a91d8862e5d,3510,carousel,2025-01-04T18:38:24.076877,102,44,45,7202,21
ded29786-2862-4923-bfd0-ddf799f39c6f,1125,reel,2025-01-03T18:38:24.076877,83,144,7,1204,26
e1c86857-027e-4d22-95fb-9d13c7454223,3432,carousel,2025-01-03T18:38:24.076877,529,94,56,5307,10
2a94c424-adc5-4d2a-bc1b-377c28b0ce8d,1265,reel,2024-12-30T18:38:24.076877,607,146,16,9189,9
683de051-6a9e-40d5-ad3b-2ce3580a4029,3429,carousel,2024-12-12T18:38:24.076877,563,172,48,8202,19
5fd919f4-09ea-42e1-a9b5-3e474642fb47,1948,reel,2024-12-15T18:38:24.076877,73,78,48,7828,44
0df8558a-2820-4556-893b-563f205b707f,4906,reel,2024-12-12T18:38:24.076877,542,16,26,4662,6
cd89e721-b477-4625-8c92-f6575ee2689a,2742,reel,2024-12-22T18:38:24.076877,376,139,98,3064,49
5cb4d3da-ec39-4aef-9fe1-797324085dd9,2332,static_image,2024-12-25T18:38:24.076877,154,125,86,1877,17
c7cd9879-df6a-43ae-9c2a-a40da515bbed,2438,static_image,2024-12-17T18:38:24.076877,473,158,74,7685,30
57114b99-f205-4fbd-88cd-ac1d4f4fb6f0,3583,static_image,2024-12-20T18:38:24.076877,967,178,60,3962,10
d511b622-5da6-4e4b-8033-91e7f3437057,2824,static_image,2024-12-30T18:38:24.076877,218,53,15,1403,37
48e460ca-b1e2-40d7-8945-6d4c81e2e0ed,1603,carousel,2024-12-13T18:38:24.076877,217,163,52,7334,35
143ad8e0-7206-4b65-8404-453e4732f813,333,carousel,2024-12-13T18:38:24.076877,115,32,26,2527,31
f3974592-5830-4ec6-9847-e474b52844eb,3331,carousel,2025-01-02T18:38:24.076877,418,64,75,3847,47
9af5003c-76fe-464e-b5e5-2f1de2261d7d,885,static_image,2024-12-18T18:38:24.076877,604,119,83,6457,19
41ac3787-34e8-4241-a8bf-03d53d3badaf,622,static_image,2024-12-25T18:38:24.076877,852,117,72,1525,23
2f57d5f3-8d42-4083-888b-8fdfbde9a5b9,1371,carousel,2025-01-01T18:38:24.076877,537,53,6,3344,5
62b3e627-1ec0-465d-85b2-a9358e25c57a,4170,static_image,2024-12-13T18:38:24.076877,271,184,10,1402,17
5b7fcc41-9991-4c43-a94f-5a50d503788a,397,reel,2024-12-26T18:38:24.076877,909,23,25,5334,49
96c4240c-3aa5-4b14-b38d-a20cdca3a101,968,carousel,2025-01-01T18:38:24.076877,483,66,89,1979,41
8a0d3e13-6e49-473e-81d2-d88759950dd6,2469,carousel,2024-12-12T18:38:24.076877,55,86,6,3180,47
a629cd7c-8df4-42bf-97a9-59f9a434425c,1272,static_image,2025-01-06T18:38:24.076877,577,84,79,3601,40
86b91dd9-b87b-4bfa-9819-56fe60ec986f,3986,reel,2024-12-28T18:38:24.076877,871,151,41,3503,24
14d3e74b-88e4-49f5-92dc-6e205d259b88,1826,reel,2024-12-13T18:38:24.076877,304,70,54,9937,46
a736f013-d704-43a1-b02b-9c9e0ff5603a,3329,static_image,2024-12-26T18:38:24.076877,250,119,31,2979,24
626126d7-49f8-4d3b-b46b-5f2f06468763,2708,static_image,2024-12-26T18:38:24.076877,180,81,70,9178,8
fa576472-613a-4886-90cc-b69edece824c,78,carousel,2024-12-30T18:38:24.076877,796,61,82,7804,26
fa12cca1-23ae-42a5-9bfd-c8a37fcdfb0c,4732,static_image,2024-12-17T18:38:24.076877,416,74,84,2105,23
2a615be2-d010-4d2d-bfeb-5ecac0606134,2910,carousel,2024-12-25T18:38:24.076877,577,98,42,3461,28
1b6ea7e4-f155-4be9-8f21-95ab252aa938,2846,carousel,2025-01-06T18:38:24.076877,715,192,68,9320,13
7804fd91-b6b0-4b8f-9a5a-2a224486730a,4317,reel,2024-12-30T18:38:24.076877,661,150,26,4394,15
d5ebb299-9ee4-4269-b43b-82ddabdc492f,3311,static_image,2025-01-08T18:38:24.076877,809,162,82,2122,35
edbbbf0f-4119-47aa-93c5-b4f4279b4002,2473,static_image,2025-01-06T18:38:24.076877,995,183,55,3869,29
807cfa8f-6d5d-417c-9c5a-7187e7dc4265,668,reel,2024-12-20T18:38:24.076877,531,156,52,6831,10
f88ac207-2c5b-437e-bb54-05d54cca25ac,1832,static_image,2024-12-22T18:38:24.076877,257,70,19,7951,43
2226ca62-31a4-4e78-8291-9463fd7b9c63,108,static_image,2024-12-18T18:38:24.076877,602,193,79,5864,12
b4bff4ad-0cd6-4e21-9276-f536656e3317,4950,carousel,2025-01-01T18:38:24.076877,882,121,68,7734,49
b3aa03d7-2433-4148-ad69-2f5782f54500,1001,carousel,2025-01-04T18:38:24.076877,326,159,29,3520,10
cc7a6900-1b7b-4f95-87ee-e1c03b6db99a,4741,carousel,2025-01-05T18:38:24.076877,172,96,67,6712,23
8ff23ffc-1eb8-4aef-a962-452042066193,677,static_image,2024-12-29T18:38:24.076877,55,130,22,3597,8
eb90c67d-0b8d-487d-97e3-14c22098f442,1355,reel,2024-12-25T18:38:24.076877,363,48,71,4683,18
f93dba90-4c1d-4cf4-8653-5f77e1424280,1313,carousel,2025-01-06T18:38:24.076877,303,89,83,7447,22
27692781-40a3-4c09-bfd3-6b12b244a5d9,2043,static_image,2024-12-16T18:38:24.076877,542,190,8,7180,5
a4ee2919-ef7c-47fd-ac8b-1a9368d5802c,1949,reel,2024-12-15T18:38:24.076877,115,180,30,5660,50
cb027c2e-c395-4a8a-805e-fc71cf1ec5b7,3589,static_image,2025-01-04T18:38:24.076877,736,33,79,2809,21
11ba493e-1118-49ef-b389-60a5e39db55a,2767,static_image,2024-12-24T18:38:24.076877,669,112,66,1502,18
17b405ed-ce8a-42ec-ba87-9bd4ce8924e1,3877,static_image,2025-01-07T18:38:24.076877,344,27,7,8864,48
b06b28e0-70eb-436d-a60b-8633eedb46c5,2920,carousel,2025-01-04T18:38:24.076877,99,147,69,7508,28
d68b5807-bc47-4925-a4ed-379dab4c110f,2768,carousel,2024-12-20T18:38:24.076877,850,131,87,8171,31
9f85d48e-99f6-477e-86a4-a1677a311c18,1438,static_image,2025-01-02T18:38:24.076877,160,81,40,6669,27
0610af9e-cb3f-4a0b-9a71-a26fce2f487b,2350,reel,2024-12-17T18:38:24.076877,240,127,65,8830,36
9d3dc0a6-e2c3-4a7b-a25f-3bc5600666ac,1601,carousel,2024-12-22T18:38:24.076877,388,128,37,7497,22
76faa9ae-6e72-4de4-b008-9b863791080a,2949,reel,2024-12-25T18:38:24.076877,982,64,80,3839,8
c6e1ba29-96bb-415d-bf8c-acb17a9899bf,3230,static_image,2024-12-16T18:38:24.076877,250,62,78,5043,15
854fafec-1457-46af-ac36-2804f573fc8f,3994,reel,2024-12-19T18:38:24.076877,566,175,40,6599,12
39ddcce7-9c0e-4871-a41f-d286fc8ced42,2109,static_image,2024-12-27T18:38:24.076877,637,154,71,1965,22
88594755-3541-49ce-b74c-9997f7bd0e5f,1829,static_image,2024-12-31T18:38:24.076877,424,12,52,7560,14
1c1c6dc5-1f1d-4e1e-a985-0d5e23c43049,2795,reel,2024-12-31T18:38:24.076877,617,134,80,8793,13
32867d2d-cb6d-463a-964e-d8289eb43daa,438,reel,2024-12-28T18:38:24.076877,933,122,39,7166,10
3fafff16-33b9-4bce-9694-3024c3b90e4f,3524,static_image,2024-12-27T18:38:24.076877,942,174,37,5921,38
1a72b768-4c84-4231-b0da-5290aa5ba55d,143,static_image,2025-01-03T18:38:24.076877,428,51,59,8302,29
7601c8ba-f263-4845-b3f9-d32d8c43cbc9,180,static_image,2025-01-06T18:38:24.076877,90,125,12,4350,36
6ce372ab-7742-44b7-a600-6a930560fef7,193,carousel,2025-01-01T18:38:24.076877,425,22,55,9582,17
514c4a2e-c854-4df8-900c-886d46ebd3a7,860,carousel,2024-12-27T18:38:24.076877,138,175,19,4085,22
71ee062d-daf4-475f-ba85-b8fea9db5cf4,466,carousel,2024-12-31T18:38:24.076877,114,114,13,5809,40
672ef2d9-77d4-456e-97c6-a5069d746e35,876,carousel,2024-12-09T18:38:24.076877,167,170,89,9860,34
7f01c443-85a9-477e-9b22-5dddf8d57378,1474,carousel,2025-01-02T18:38:24.076877,572,90,64,6304,42
f1f1c096-9cba-40c2-865b-df9848e64373,1649,carousel,2024-12-10T18:38:24.076877,823,105,29,9816,50
72684745-0aa0-43b1-aa7c-9f2db8f2c8ff,1338,static_image,2025-01-04T18:38:24.076877,465,127,15,9330,30
a10efa83-6d4a-465e-a987-e8807176b00e,882,static_image,2025-01-01T18:38:24.076877,414,102,98,2135,29
b7fe1653-c9ee-497d-9e1b-dd92dc60a497,3939,carousel,2024-12-14T18:38:24.076877,918,147,19,9693,12
f2882dc0-e3d0-405a-b721-3d2247e8498a,1702,carousel,2025-01-08T18:38:24.076877,660,185,9,2879,28
f1145c26-d50f-436c-b2d9-82a7761a18af,3621,reel,2024-12-26T18:38:24.076877,884,152,15,7976,29
239fcb45-5288-44bf-859c-715c5557ae1e,3169,reel,2024-12-25T18:38:24.076877,799,91,57,7510,29
b7ea83f5-f1c6-4e3c-aa76-99e86b18020a,3871,static_image,2024-12-17T18:38:24.076877,589,34,18,9696,15
6ae612c6-191d-441f-b871-4604a103d350,3796,carousel,2024-12-24T18:38:24.076877,173,83,89,1395,39
2bcdbf54-e6eb-4f34-b634-2d0e6f4d5030,3932,carousel,2024-12-15T18:38:24.076877,526,64,72,3914,17
bdbaee20-5e9a-48a8-84a0-0535baac54ce,2287,reel,2024-12-18T18:38:24.076877,232,61,60,8200,28
7436ba39-086e-4642-adb9-cc916a77aae3,1043,reel,2024-12-20T18:38:24.076877,520,60,33,5593,31
10c15a10-e2a2-4c34-a2d9-0b89ba59a8dd,993,reel,2025-01-02T18:38:24.076877,919,170,16,9891,38
250a1ad5-4a33-44af-85ca-a4375bfa7a29,3920,static_image,2024-12-30T18:38:24.076877,904,133,65,6029,41
3b934069-7e06-4f0a-bba9-c6f1fa517408,2057,reel,2025-01-06T18:38:24.076877,761,131,55,5846,10
58e679a2-c374-47c6-9fa1-e0d8f49858db,970,static_image,2024-12-27T18:38:24.076877,734,189,30,2966,23
dfe5be6e-0f4c-4b63-b035-ce8e3770528e,3956,static_image,2024-12-20T18:38:24.076877,760,22,11,4000,44
93ec0b2a-134d-4e32-ab29-a8791f8fa0cf,565,reel,2024-12-17T18:38:24.076877,672,195,85,5876,25
41ff1a80-cb99-4283-9b31-4b5eaa1b572f,3707,reel,2025-01-05T18:38:24.076877,815,142,15,3811,17
7779f4f9-e96a-4803-92a5-68066e41faaf,1733,static_image,2024-12-19T18:38:24.076877,384,126,99,4671,13
b7b10f86-4514-422a-b826-6aee7cac1648,3342,reel,2024-12-16T18:38:24.076877,67,46,41,6883,32
f8e4bc5a-7de3-4dfb-85b9-39cf4f8750e6,1014,carousel,2025-01-05T18:38:24.076877,911,158,32,6656,34
5fa66bb2-d6b9-4edf-98ba-4761bcf825c5,1958,static_image,2024-12-26T18:38:24.076877,592,175,25,8621,18
b2640372-2b29-48bc-a942-0f4facf3fd94,979,static_image,2024-12-17T18:38:24.076877,534,49,43,8771,24
14362d06-56b6-49c5-a63d-cdd8a0396a33,831,static_image,2025-01-03T18:38:24.076877,293,136,77,4454,29
9de3fc84-8fce-4f80-af00-b6cf71a5eee5,1309,carousel,2024-12-10T18:38:24.076877,176,159,74,7933,37
272e32fc-2108-4cb4-8310-d2fac5c49672,1236,carousel,2024-12-20T18:38:24.076877,622,161,41,1496,14
47a3ec22-aee6-49d6-bd5f-2c3a750c5edd,3421,static_image,2025-01-08T18:38:24.076877,438,103,81,6517,11
9cc749c3-51ee-46f2-9676-0481b6f33d3d,1248,static_image,2024-12-21T18:38:24.076877,204,107,27,7942,50
818f9081-e068-4744-be23-3327b35510aa,2587,static_image,2024-12-26T18:38:24.076877,261,26,43,2853,48
c624f9a0-b520-4056-8c83-98b08d0205ae,3244,reel,2024-12-29T18:38:24.076877,118,77,53,1149,41
8cfe8136-97bb-4c68-8783-648dbfd06295,4718,reel,2025-01-02T18:38:24.076877,74,15,90,5344,43
6a7f7cc2-d116-4d3e-af32-993f95c627a0,4886,carousel,2024-12-21T18:38:24.076877,428,86,47,5359,35
b73b8471-9f08-4638-9311-dbf6b90cb7a5,4346,carousel,2025-01-05T18:38:24.076877,631,30,88,9032,16
59afbe1a-fca6-4426-9d31-a71f4c3a1ac6,2031,carousel,2024-12-13T18:38:24.076877,824,53,98,7003,14
987d6f6b-5c34-48d1-a33d-ce12da7f92ed,839,reel,2024-12-12T18:38:24.076877,551,197,10,8533,23
5a73be68-e40a-4e96-b207-eb21dc1dcad2,3779,carousel,2024-12-19T18:38:24.076877,802,19,52,6171,26
7672a597-dc94-42f3-a8b5-f996983ac2ad,1046,static_image,2025-01-01T18:38:24.076877,127,40,75,4032,22
24c2383f-27c5-4968-a9b1-43327f2f2deb,1911,carousel,2024-12-19T18:38:24.076877,378,39,50,3153,47
034790d9-1bc6-4ff5-9276-b9e3f712c9ff,4508,reel,2024-12-30T18:38:24.076877,508,47,9,4401,25
141c21a5-259e-432d-af35-ccea681ede94,2459,carousel,2024-12-14T18:38:24.076877,333,72,20,6170,40
27bb5573-0934-410b-88ff-2b2c9430f3fa,584,carousel,2025-01-01T18:38:24.076877,443,120,18,3544,23
6a0c91f8-4b1a-4911-960d-eb4c13246493,9,static_image,2024-12-23T18:38:24.076877,970,59,44,6282,10
b2f76d66-625c-4e7e-9d5c-28d82bc43d97,374,carousel,2024-12-18T18:38:24.076877,627,53,15,1998,44
bff83f7b-1cac-42e3-9837-62bb0cfa6edf,2979,reel,2025-01-05T18:38:24.076877,585,141,38,7219,12
d8b7a9c9-d70e-4765-902a-553b4f3d71b7,657,carousel,2024-12-24T18:38:24.076877,845,153,28,2567,26
7763c504-99da-461d-b542-cfee4dd20cd6,506,static_image,2024-12-29T18:38:24.076877,725,26,29,4522,49
95798c6d-4a1a-42bd-a199-17df9d005afb,1536,static_image,2024-12-15T18:38:24.076877,874,184,72,2061,41
6f64751d-73c8-4a82-9e6c-043a603dded3,541,static_image,2024-12-14T18:38:24.076877,372,69,82,6711,15
cb7ee073-5792-4616-b130-9d56dd79e893,888,carousel,2024-12-11T18:38:24.076877,268,37,71,4384,40
3b3478d5-8949-4d4c-a5d2-22d38e0e88d6,1028,reel,2024-12-16T18:38:24.076877,590,100,65,8894,35
081b8902-5ee2-4b76-b87d-b54e957018ae,1864,static_image,2025-01-02T18:38:24.076877,773,163,86,1455,38
2a5f2b5b-2f1f-452c-940b-2c255432efa8,27,static_image,2024-12-10T18:38:24.076877,883,36,97,4244,44
d22bd568-45bb-4a73-b55a-9894beadf9a8,4074,carousel,2025-01-07T18:38:24.076877,195,151,61,7216,29
172eb5b3-cd0f-4903-bfba-e90755567a84,421,static_image,2024-12-26T18:38:24.076877,829,17,17,6636,50
358c4a2b-d774-4545-8633-861a99dd5216,3914,reel,2024-12-31T18:38:24.076877,985,111,88,3356,41
04dd4b4e-aa0c-42b6-ac5b-bead438545e0,3731,carousel,2024-12-17T18:38:24.076877,699,85,83,3744,41
b42d8eb3-d7ab-4d3d-98c5-d7940338db3a,2524,static_image,2025-01-07T18:38:24.076877,454,61,34,1042,11
47537407-19ca-4c8c-ad55-f2fcf776de8c,4960,static_image,2024-12-25T18:38:24.076877,638,139,91,2327,24
ec31b4fc-5c5d-4054-90cf-488e03d5394f,1790,carousel,2024-12-25T18:38:24.076877,140,138,49,1412,45
398f73f1-c7cd-40a4-9591-fc7145f4b0e9,848,carousel,2025-01-06T18:38:24.076877,922,199,76,8158,29
5f206cc9-100b-4239-a599-e9e7192ac897,1759,reel,2025-01-05T18:38:24.076877,392,39,40,3259,6
b957d813-8d81-4a2f-b980-f279db96fe52,837,static_image,2025-01-02T18:38:24.076877,552,158,6,8446,37
b5f9b641-7b08-45ee-a657-22081b41ed4b,4085,carousel,2025-01-03T18:38:24.076877,572,195,81,5952,24
28bac849-e914-477c-a9c7-3c8fc3f49e82,3309,static_image,2025-01-01T18:38:24.076877,903,189,85,2680,45
f3c42662-154c-4900-885b-a05dd2e6de01,2265,reel,2024-12-22T18:38:24.076877,467,129,40,7193,43
836e4573-1cbe-490f-8eda-7c7c47245733,3602,reel,2024-12-11T18:38:24.076877,362,151,28,2773,44
ebb05231-1216-4bbb-b5cf-c3da62c5a918,1489,reel,2024-12-11T18:38:24.076877,679,162,9,9779,31
dc9f335a-79f4-4923-85a5-881ee6aa3695,3040,reel,2025-01-04T18:38:24.076877,628,178,40,5446,9
91bf4870-4a15-46e0-9b35-b9909d525b64,2408,static_image,2024-12-14T18:38:24.076877,496,180,45,9668,16
7794e30d-1fa4-4fd2-afef-e889c1d0c4e5,60,static_image,2025-01-04T18:38:24.076877,645,66,15,6003,27
97e694bf-8ad2-4a61-b242-f29bbc5e471a,479,carousel,2025-01-07T18:38:24.076877,416,54,52,5003,43
26f97772-7c46-4de6-91bf-baa9fc217064,4942,reel,2024-12-24T18:38:24.076877,374,15,65,6989,31
842fc9a0-b72f-4378-bc66-b21ec8d9ba0c,3825,static_image,2025-01-03T18:38:24.076877,791,83,69,1349,43
8c45c4c3-28b7-4f26-a68b-1b78343f3624,3530,reel,2024-12-27T18:38:24.076877,693,134,57,4077,36
37b6574c-e809-4fcc-8142-cb85e9ed22ea,481,reel,2024-12-13T18:38:24.076877,528,129,85,3222,22
eb4ce9be-26d1-4991-827a-b29545d25418,1383,reel,2025-01-07T18:38:24.076877,596,142,96,4130,30
0cecbbbb-118b-4b1e-9e3b-1d8943702bbe,3806,carousel,2025-01-02T18:38:24.076877,145,184,17,2518,38
d04e9638-1440-4f5f-8c44-73558adc456d,1774,carousel,2024-12-18T18:38:24.076877,918,19,87,9907,15
71fcab77-d540-4c20-9c55-1fc2b5534796,1674,static_image,2024-12-13T18:38:24.076877,299,90,96,4170,22
68161403-8815-424c-a9ee-c05cf2720d6d,2912,reel,2024-12-30T18:38:24.076877,118,79,22,1087,29
dbae1727-005a-4782-a4e1-7eddbc581138,1700,carousel,2024-12-11T18:38:24.076877,582,197,58,4573,29
26cac215-572d-405d-ac5b-2fa8382b5ed8,3937,static_image,2024-12-12T18:38:24.076877,91,168,9,3379,48
0045f789-3389-4037-a8b7-e707af36ce38,4652,carousel,2024-12-19T18:38:24.076877,647,137,94,3209,33
fbb33dc2-0699-43f2-8137-9825d31ad7e2,38,static_image,2025-01-08T18:38:24.076877,155,124,49,7222,28
3ae2edd9-9fdc-4504-bb81-f1a6e7fa7084,2120,carousel,2024-12-19T18:38:24.076877,726,109,19,6484,5
744442a5-2fc2-4e27-9d45-4ed053fa9d09,1598,reel,2024-12-09T18:38:24.076877,568,165,6,1512,42
5138c661-ac43-44cf-b0f5-cbebc18f1155,4611,reel,2025-01-01T18:38:24.076877,496,132,60,8530,17
3aa94cbc-ad70-4010-845f-7b96f94a2cb6,4939,carousel,2024-12-09T18:38:24.076877,735,11,52,7310,11
5ffe0d12-584b-4aa1-9bb8-5519b529b1d5,1919,static_image,2024-12-22T18:38:24.076877,601,89,16,5132,46
3446978d-0aaf-414b-95b5-636796291c73,3686,static_image,2024-12-31T18:38:24.076877,907,186,89,1559,49
35992690-2ed5-4c63-b9e3-6711ad457f37,2810,carousel,2024-12-31T18:38:24.076877,139,97,56,9310,50
ca1b530f-877f-4bc0-8a4c-7437b6411110,1766,static_image,2025-01-07T18:38:24.076877,442,25,26,5795,16
6e416242-8e5b-4a76-80c8-1178464bc981,3993,static_image,2024-12-11T18:38:24.076877,384,56,88,6903,19
df334a26-155b-42f9-8015-0c4734222bdb,2521,carousel,2024-12-13T18:38:24.076877,779,37,35,2784,15
4df2b3bf-24a7-4225-8c33-068d370b6198,2199,carousel,2024-12-23T18:38:24.076877,675,166,7,5420,5
42af1a49-1ca6-4de8-ab6a-af8fcbc35914,1172,static_image,2024-12-27T18:38:24.076877,143,185,25,2379,44
3e50ecd0-5968-4461-828a-048b4c011c3f,1287,static_image,2024-12-17T18:38:24.076877,363,186,11,1975,15
29dee2cc-0ad9-4014-83e6-fca8250cfdd3,4827,static_image,2024-12-19T18:38:24.076877,577,80,69,8667,30
92b35cd3-0288-4b95-bb7c-7f826e0a97b8,4168,static_image,2024-12-19T18:38:24.076877,811,80,66,1058,39
0b394e28-7189-446c-9468-acff63887db4,879,carousel,2024-12-21T18:38:24.076877,260,85,42,9266,48
5397c4bf-f1a3-4940-b06c-212d4add9ee7,2516,static_image,2025-01-08T18:38:24.076877,582,109,81,2750,47
3d122305-5450-425e-bbdc-ca692fd89ce3,3616,reel,2024-12-28T18:38:24.076877,191,74,93,8763,50
036a1e03-486d-4555-b391-7953d9158b09,1861,static_image,2024-12-28T18:38:24.076877,826,111,74,2325,37
45d6219d-97d6-4728-a8b8-91525f1d5bd6,2283,reel,2025-01-01T18:38:24.076877,460,195,15,2609,47
3d2a7925-a6c3-4935-9875-c5acc9ea93b1,2575,static_image,2024-12-31T18:38:24.076877,87,173,45,6031,23
e4548b51-8a85-47d1-ba85-1b56c2bcfa6e,1863,carousel,2024-12-21T18:38:24.076877,340,124,84,2735,21
ed6ab8e8-70a9-4408-8553-b8e46b718235,730,carousel,2024-12-13T18:38:24.076877,566,188,98,2983,13
53cda075-0108-46c4-9f39-deac3cea172d,3736,reel,2025-01-04T18:38:24.076877,476,35,83,1274,15
4d690dd8-dd36-4d5d-b5ff-ff39046184ff,462,reel,2024-12-12T18:38:24.076877,586,195,90,7896,8
25e11ecf-4dcf-4260-a2f7-0fdd59c977b0,2726,static_image,2024-12-10T18:38:24.076877,433,176,7,9520,38
af172c9a-e157-4daf-a522-cbf19495015c,1066,reel,2025-01-08T18:38:24.076877,173,24,52,1457,48
e2f01bb5-94c6-4d45-bcad-3410b3ea94dd,1899,reel,2024-12-27T18:38:24.076877,876,18,6,7938,6
b2dd4409-e9cf-4ac1-9713-c24b014ec709,2387,reel,2024-12-22T18:38:24.076877,555,119,56,2511,48
84833b9b-017e-4713-9e18-0bdb4f4a519d,2240,reel,2025-01-02T18:38:24.076877,852,45,48,5133,23
cb2b70a0-87fb-4644-b51e-6cd21cd5c107,71,reel,2024-12-22T18:38:24.076877,395,60,40,9760,47
df958093-5b50-41e1-8a90-7fcf664864af,1214,carousel,2024-12-19T18:38:24.076877,527,67,100,2150,21
568d12de-8ccf-4791-b70a-d088b011f753,923,carousel,2024-12-12T18:38:24.076877,380,108,89,3367,32
fe8d6045-bc44-4620-abe0-05a510081d78,2874,reel,2024-12-10T18:38:24.076877,528,104,85,4615,43
fa267b8a-39f7-44be-ae06-51daf60e7681,3813,carousel,2025-01-02T18:38:24.076877,873,154,86,1381,37
ab134d5c-b801-4bfd-abb4-04dbdd1f1ac0,2503,static_image,2024-12-22T18:38:24.076877,305,148,17,4395,30
